10000000	0.588108
20000000	1.280617
30000000	1.751892
40000000	2.344363
50000000	2.917406
60000000	3.513442
70000000	4.099881
80000000	4.784797
90000000	5.368500
100000000	5.884578
110000000	6.538384
120000000	7.031152
130000000	7.610972
140000000	8.188937
150000000	8.747776
160000000	9.389936
170000000	12.624121
180000000	10.658940
190000000	11.141779
200000000	11.709472
210000000	12.275583
220000000	12.880095
230000000	13.453031
240000000	14.033112
250000000	14.615498
