10000000	0.307272
20000000	0.607235
30000000	0.902052
40000000	1.207951
50000000	1.526179
60000000	1.802239
70000000	2.098380
80000000	2.402610
90000000	2.690796
100000000	2.989132
110000000	3.302605
120000000	3.586390
130000000	3.895948
140000000	4.194746
150000000	4.497234
160000000	4.799631
170000000	6.443605
180000000	5.400373
190000000	5.701053
200000000	6.003632
210000000	6.300809
220000000	6.599496
230000000	6.880586
240000000	7.177092
250000000	7.503236
