10000000	0.359424
20000000	0.633377
30000000	0.615469
40000000	0.828442
50000000	1.057634
60000000	1.272063
70000000	1.433684
80000000	1.636121
90000000	1.844463
100000000	2.098444
110000000	2.257488
120000000	2.600020
130000000	2.662016
140000000	2.912776
150000000	3.246945
160000000	3.385393
170000000	4.505208
180000000	3.687654
190000000	4.076870
200000000	4.163396
210000000	4.362605
220000000	4.579928
230000000	4.749248
240000000	5.113882
250000000	5.170539
