10000000	0.276794
20000000	0.425622
30000000	0.580913
40000000	0.829746
50000000	1.252089
60000000	1.222374
70000000	1.469940
80000000	1.516489
90000000	1.746790
100000000	1.900368
110000000	2.054128
120000000	2.249813
130000000	3.199769
140000000	2.648115
150000000	2.828992
160000000	3.013347
170000000	3.421733
180000000	3.366041
190000000	3.721446
200000000	3.787058
210000000	5.308776
220000000	4.129382
230000000	4.347708
240000000	4.552314
250000000	4.717472
