10000000	0.279208
20000000	0.503087
30000000	0.695092
40000000	0.952997
50000000	1.215998
60000000	1.384568
70000000	1.641804
80000000	1.867170
90000000	2.025713
100000000	2.284914
110000000	2.528604
120000000	2.763070
130000000	3.132902
140000000	3.180435
150000000	3.436026
160000000	3.690852
170000000	4.200743
180000000	3.995654
190000000	4.543630
200000000	4.552070
210000000	5.256078
220000000	4.686832
230000000	5.305393
240000000	5.524910
250000000	5.735574
